CVEGEO,MUNICIPIO,TITULO,FECHA,ENLACEPUB,ENLACEFOT,URL
,,"Con el firme compromiso por reducir los accidentes automovilisticos en la región, el Director de Tránsito del Estado sostuvo una reunión de trabajo con la Dra. Carmen Medel, Alcaldesa de #Minatitlán, para iniciar con los operativos de seguridad vial y alcoholimetría en el municipio.

Mediante el despligue de las distintas areas que conforma a la Secretaría de Seguridad Pública del Estado de Veracruz, estaremos trabajando para reducir los accidentes generados por la ingesta excesiva de alcohol.",06/05/2022,0,,https://facebook.com/SPVeracruz/posts/297307062589341
,,"El maltrato infantil es un delito que se castiga con cárcel 🔗. Si conoces a una víctima 👧🏻👶🏻, reporta de forma segura en la línea #089DenunciaAnónima 📞.

En #C4Veracruz 👮‍ ¡Trabajamos para ti!",06/05/2022,0,,https://facebook.com/SPVeracruz/posts/297307172589330
,,"Con el fin de preservar en la población penitenciaria sus creencias religiosas, se realizaron Bautizos, Comuniones y Confirmaciones en el CERESO de Coatzacoalcos.

Donde 5 personas privadas de la libertad (PPL), se prepararon para recibir sus sacramentos. Así mismo se levantó un acta de nacimiento de un menor, con el objetivo de ser acreditado como ciudadano.

Con estas acciones la Secretaría de Seguridad Publica a través de la Dirección General de Prevención y Readaptación Social, trabajamos por una efectiva reinserción social en Veracruz.",06/05/2022,0,,https://facebook.com/SPVeracruz/posts/297318149254899
,,"Con gran #OrgulloPolicial se llevó a cabo la entrega de Certificados de Estudios y Actos Protocolarios de los diferentes planes de estudio en Seguridad Pública con los que cuenta el Centro de Estudios e Investigación en Seguridad - CEIS.

Del Examen de Conocimientos Global del Técnico Superior recibieron certificados 45 egresados, de la Licenciatura en Seguridad Pública fueron 6, Maestría en Seguridad Pública 15 y del Doctorado en Ciencias de la Seguridad Pública 3. Siendo un total de 69 elementos pertenecientes a los 3 órdenes de Gobierno.

La Secretaría de Seguridad Pública del Estado de Veracruz refrenda su compromiso con la profesionalización y la educación superior de sus elementos.",07/05/2022,0,,https://facebook.com/SPVeracruz/posts/297797725873608
,,"No olvides que si tienes conocimiento de un hecho que pudiera constituir un delito 😲, puedes reportarlo de forma segura en la línea #089DenunciaAnónima 📞 sin comprometer tus datos personales.",07/05/2022,0,,https://facebook.com/SPVeracruz/posts/297797745873606
,,"Atendiendo las indicaciones del Srio. Hugo Gutiérrez Maldonado dimos inicio con los Operativos de Seguridad Vial y Alcoholimetría en coordinación con Coepra Veracruz, los cuales tienen como objetivo salvaguardar la integridad física de las y los veracruzanos.

En presencia de la Dra. Carmen Medel, Presidenta Municipal de #Minatitlan y de la Diputada Magaly Armenta Oliveros, se llevó a cabo el banderazo de salida, el cual fue conformado por las distintas áreas operativas que conforman la Secretaría de Seguridad Pública del Estado de Veracruz.

¡A través de estas acciones seguimos trabajando por tu bienestar y el de tu familia!👮🏻‍♂️🚔",07/05/2022,0,,https://facebook.com/SPVeracruz/posts/297797825873598
,,"Como parte del fortalecimiento para la reinserción social en materia educativa, en coordinación con el IVEA Veracruz, se realizó la entrega de 7 certificados de secundaria y 1 de primaria, en el centro penitenciario de Papantla.

Con el objetivo de que las personas privadas de la libertad (PPL), continúen con sus estudios de educación media superior.

Con estas acciones la Secretaría de Seguridad Publica a través de la Dirección General de Prevención y Readaptación Social, refrenda su compromiso por una efectiva Reinserción Social en Veracruz.",07/05/2022,0,,https://facebook.com/SPVeracruz/posts/297972772522770
,,"Para Tránsito del Estado es importante salvaguardar la integridad física de las y los veracruzanos; por ello, de manera permanente llevamos a cabo trabajos en materia de seguridad vial.👮🏻‍♀️🚔

En esta ocasión, realizamos obras de balizamiento en el municipio de #PuenteNacional.

¡Mediante estas actividades seguimos fomentando la cultura vial responsable!",09/05/2022,0,,https://facebook.com/SPVeracruz/posts/299223129064401
,,"Con #OrgulloPolicial nos formamos con disciplina, esfuerzo y dedicación para servir y proteger el bienestar de nuestro Estado 👮🏻‍♀️👮🏻‍♂️🚔",09/05/2022,0,,https://facebook.com/SPVeracruz/posts/299223459064368
,,"Iniciamos la semana convocados por el Gobernador Cuitláhuac García Jiménez en la Mesa de Coordinación para la Construcción de la Paz, donde reportamos la recuperación de 11 vehículos con reporte de robo, el aseguramiento de 28 vehículos y la detención de 44 personas por su participación en algún delito durante el fin de semana.

Además, evaluamos los resultados de los operativos de seguridad y protección ciudadana implementados en todos los municipios del estado.

De manera conjunta autoridades de los tres órdenes de gobierno trabajamos todos los días por tu seguridad y bienestar.",09/05/2022,0,,https://facebook.com/SPVeracruz/posts/299307845722596
,,"Con gran orgullo envío mi felicitación a las grandes guerreras de nuestra institución, quienes son ejemplo de fuerza, entrega, sacrificio y amor incondicional. ¡Feliz Día de las Madres!",10/05/2022,0,,https://facebook.com/SPVeracruz/posts/299789575674423
,,"Este #10deMayo en Tránsito del Estado reconocemos y felicitamos a todas las mamás, aquellas mujeres fuertes y cariñosas que ponen el bienestar de sus hijos por encima del propio.

Mujeres veracruzanas de gran corazón que tienen nuestra admiración y respeto, pues día a día trabajan por el cambio verdadero.",10/05/2022,0,,https://facebook.com/SPVeracruz/posts/299807432339304
,,"En nombre de la Dirección General de Transporte del Estado, les deseamos este 10 de mayo, un excelente día a todas las madres trabajadoras que conforman esta dirección, así como a todas las madres veracruzanas que con orgullo velan por la educación y seguridad de sus hijos.

¡Feliz Día De Las Madres!",10/05/2022,0,,https://facebook.com/SPVeracruz/posts/299807805672600
,,"Ellas son nuestra inspiración, ejemplo de fuerza, entrega, sacrificio y dedicación.

¡#FelizDíaDeLasMadres!",10/05/2022,0,,https://facebook.com/SPVeracruz/posts/299819195671461
,,"Con gran #OrgulloPolicial, este #DíaDeLasMadres 👮🏻‍♀️ el #CEIS 🏢 felicita a las mamás que laboran día con día con esfuerzo y dedicación para construir una cultura de paz para las familias veracruzanas👮🏻‍♀️🚔",10/05/2022,0,,https://facebook.com/SPVeracruz/posts/299844482335599
,,"Mujeres como Magda y Beatriz llenan de orgullo a nuestra institución. Por su fuerza entrega, sacrificio y amor incondicional les deseamos un ¡Feliz Día de las Madres!.",10/05/2022,0,,https://facebook.com/SPVeracruz/posts/299890522330995
,,"La mañana de este martes encabezados por el Gob. Cuitláhuac García Jiménez sesionamos la Mesa para la Construcción de la Paz, donde se analizó el reporte de la Fiscalía General del Estado de Veracruz sobre los lamentables hechos en los que perdieron la vida las dos integrantes de un medio electrónico en Cosoleacaque.

Así como los operativos de seguridad y protección ciudadana implementados en toda la entidad veracruzana. Recordamos a la ciudadanía la importancia de realizar sus reportes al 9-1-1 y denuncias anónimas al 089. ¡Su participación es fundamental en la construcción de la paz!",10/05/2022,0,,https://facebook.com/SPVeracruz/posts/299938028992911
,,"Con la aplicación #VeracruzMujerAlerta 📲, siéntete segura en todo momento. Descárgala gratis en tu teléfono móvil y solicita ayuda con solo presionar un botón 🟠.

En #Veracruz ¡Declaramos #CeroTolerancia 🚫 a la violencia contra mujeres y niñas!",10/05/2022,0,,https://facebook.com/SPVeracruz/posts/299938618992852
,,"Como parte del fortalecimiento para la reinserción social en Veracruz, se llevó a cabo el festejo del Día de las Madres, en los 17 CERESOS del Estado y el Módulo Preventivo 72 Horas de Veracruz.

Donde a través de actividades artísticas, culturales, rifas, pasarela, concursos, juegos, belleza y un desayuno especial, se conmemoró a todas las mujeres privadas de la libertad que son madres, así como también a esposas, madres y abuelitas de la población penitenciara en general.

Con estas acciones la Secretaría de Seguridad Pública a través de la Dirección General de Prevención y Readaptación social, reconoce el trabajo, esfuerzo y dedicación de las madres quienes son el pilar de la familia.",10/05/2022,0,,https://facebook.com/SPVeracruz/posts/300026885650692
,,"Con el objetivo de coadyuvar en el desarrollo económico del sureste de la entidad veracruzana, a través del fortalecimiento en materia de seguridad pública, este martes me reuní con representantes de la empresa Braskem Idesa, complejo petroquímico localizado en el municipio de Nanchital de Lázaro Cárdenas del Río.

Durante la reunión se planteó fortalecer acciones de protección y vigilancia en el corredor industrial de la zona Coatzacoalcos-Nanchital, para garantizar la seguridad durante el proyecto de expansión y desarrollo de la planta.

Se estima una inversión de 8 mil millones de pesos, lo que detonará más proyectos en la zona del Corredor Interoceánico del Istmo de Tehuantepec, con beneficios para los municipios de la región.

Hoy Veracruz cuenta con un gran potencial de crecimiento económico y con las condiciones de seguridad necesarias para generar importantes inversiones en todo el estado.",10/05/2022,0,,https://facebook.com/SPVeracruz/posts/300166665636714
,,"Con la finalidad de continuar sumando esfuerzos en materia de seguridad, entre el gobierno estatal y la iniciativa privada, este miércoles sostuve una reunión con empresarios de la ciudad de Orizaba.

Durante el encuentro abordamos temas relacionados con la seguridad en carreteras estatales, transporte público y vialidad, para lo cual se revisaron las peticiones y propuestas del sector empresarial.

En el Gobierno del Ingeniero Cuitláhuac García Jiménez apostamos por la colaboración en materia de seguridad pública, buscando hacer sinergia con la iniciativa privada en beneficio de todos los sectores económicos, porque entendemos que la seguridad es garantía de inversión.",11/05/2022,0,,https://facebook.com/SPVeracruz/posts/300721022247945
,,"A fin de garantizar condiciones salubres a usuarios y conductores del transporte público, la Secretaría de Seguridad Pública a través de la Dirección General de Transporte del Estado, continúa con la desinfección de unidades de transporte como parte de las acciones en materia de salud y prevención.

Asimismo, exhortan a la población a seguir aplicando las medidas preventivas recomendadas por la Secretaría de Salud.",11/05/2022,0,,https://facebook.com/SPVeracruz/posts/300721062247941
,,"Recuerda que si eres víctima o testigo de algún delito denúncialo de manera segura al #089DenunciaAnónima.

¡Tu participación es importante para prevenir los delitos!",11/05/2022,0,,https://facebook.com/SPVeracruz/posts/300721228914591
,,"Con el objetivo de impulsar el deporte como medida de prevención social de la violencia y el delito, en coordinación con los 25 Institutos Tecnológicos del Estado de Veracruz, la Secretaría de Seguridad Pública a través de la Dirección General de Vinculación Institucional realizan la “Jornada Deportiva Tec Beisbol”.

Durante dos meses y de forma presencial, las y los alumnos recibirán la capacitación en la disciplina Beisbol 5, una actividad deportiva que promueve la salud y el esparcimiento para mejorar la calidad de vida de sus jugadores.

Iniciando con los Instituto Tecnológicos campus #Zongolica, #Huatusco, #Cuitláhuac y #TierraBlanca, previendo sensibilizar a más de 500 participantes.

La SSP impulsa acciones preventivas #PorTuSeguridad y bienestar.",11/05/2022,0,,https://facebook.com/SPVeracruz/posts/300787582241289
,,"Este día del comunicólogo y la comunicóloga expreso mi más sincera felicitación, reconocimiento y admiración a mujeres y hombres que con pasión, esfuerzo y vocación dedican su vida a la comunicación.

Enhorabuena por su trascendente labor. ¡Feliz #DíaDelComunicólogo y la Comunicóloga!",12/05/2022,0,,https://facebook.com/SPVeracruz/posts/301232345530146
